REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,TOTAL A,TOTAL B,PERCENT POSITIVE,PERCENT A,PERCENT B
States,Wisconsin,2021,22,1365,0,8,0.59,0,0.59
States,Wyoming,2021,22,X,X,X,X,X,X
States,Puerto Rico,2021,22,0,0,0,0,0,0
States,Virgin Islands,2021,22,X,X,X,X,X,X
States,New York City,2021,22,X,X,X,X,X,X
States,Alabama,2021,23,251,0,0,0,0,0
States,Alaska,2021,23,X,X,X,X,X,X
States,Arizona,2021,23,210,0,0,0,0,0
States,Arkansas,2021,23,206,0,0,0,0,0
States,California,2021,23,1286,0,0,0,0,0
States,Colorado,2021,23,720,0,0,0,0,0
States,Connecticut,2021,23,279,0,0,0,0,0
States,Delaware,2021,23,X,X,X,X,X,X
States,District of Columbia,2021,23,X,X,X,X,X,X
States,Florida,2021,23,X,X,X,X,X,X
States,Georgia,2021,23,498,1,2,0.6,0.2,0.4
States,Hawaii,2021,23,186,0,0,0,0,0
States,Idaho,2021,23,X,X,X,X,X,X
States,Illinois,2021,23,86,1,0,1.16,1.16,0
States,Indiana,2021,23,228,0,0,0,0,0
States,Iowa,2021,23,282,0,0,0,0,0
States,Kansas,2021,23,84,0,0,0,0,0
States,Kentucky,2021,23,556,0,0,0,0,0
States,Louisiana,2021,23,166,0,0,0,0,0
States,Maine,2021,23,108,0,0,0,0,0
States,Maryland,2021,23,649,0,0,0,0,0
States,Massachusetts,2021,23,355,0,0,0,0,0
States,Michigan,2021,23,305,0,0,0,0,0
States,Minnesota,2021,23,732,0,0,0,0,0
States,Mississippi,2021,23,26,0,0,0,0,0
States,Missouri,2021,23,2809,0,1,0.04,0,0.04
States,Montana,2021,23,477,0,0,0,0,0
States,Nebraska,2021,23,96,0,0,0,0,0
States,Nevada,2021,23,X,X,X,X,X,X
States,New Hampshire,2021,23,X,X,X,X,X,X
States,New Jersey,2021,23,X,X,X,X,X,X
States,New Mexico,2021,23,1932,0,2,0.1,0,0.1
States,New York,2021,23,2726,0,1,0.04,0,0.04
States,North Carolina,2021,23,X,X,X,X,X,X
States,North Dakota,2021,23,X,X,X,X,X,X
States,Ohio,2021,23,791,0,0,0,0,0
States,Oklahoma,2021,23,703,0,0,0,0,0
States,Oregon,2021,23,2535,0,0,0,0,0
States,Pennsylvania,2021,23,433,0,0,0,0,0
States,Rhode Island,2021,23,X,X,X,X,X,X
States,South Carolina,2021,23,94,0,1,1.06,0,1.06
States,South Dakota,2021,23,63,0,0,0,0,0
States,Tennessee,2021,23,34,0,0,0,0,0
States,Texas,2021,23,2108,3,2,0.24,0.14,0.09
States,Utah,2021,23,X,X,X,X,X,X
States,Vermont,2021,23,24,0,0,0,0,0
States,Virginia,2021,23,228,0,0,0,0,0
States,Washington,2021,23,298,0,0,0,0,0
States,West Virginia,2021,23,574,0,0,0,0,0
States,Wisconsin,2021,23,1335,1,9,0.75,0.07,0.67
States,Wyoming,2021,23,X,X,X,X,X,X
States,Puerto Rico,2021,23,0,0,0,0,0,0
States,Virgin Islands,2021,23,X,X,X,X,X,X
States,New York City,2021,23,X,X,X,X,X,X
States,Alabama,2021,24,242,1,0,0.41,0.41,0
States,Alaska,2021,24,X,X,X,X,X,X
States,Arizona,2021,24,211,0,0,0,0,0
States,Arkansas,2021,24,258,0,0,0,0,0
States,California,2021,24,1374,0,0,0,0,0
States,Colorado,2021,24,417,0,0,0,0,0
States,Connecticut,2021,24,286,0,0,0,0,0
States,Delaware,2021,24,X,X,X,X,X,X
States,District of Columbia,2021,24,X,X,X,X,X,X
States,Florida,2021,24,X,X,X,X,X,X
States,Georgia,2021,24,473,0,1,0.21,0,0.21
States,Hawaii,2021,24,184,0,0,0,0,0
States,Idaho,2021,24,X,X,X,X,X,X
States,Illinois,2021,24,66,1,0,1.52,1.52,0
States,Indiana,2021,24,218,0,0,0,0,0
States,Iowa,2021,24,295,0,0,0,0,0
States,Kansas,2021,24,79,0,0,0,0,0
States,Kentucky,2021,24,640,0,0,0,0,0
States,Louisiana,2021,24,179,0,0,0,0,0
States,Maine,2021,24,109,0,0,0,0,0
States,Maryland,2021,24,748,0,0,0,0,0
States,Massachusetts,2021,24,400,0,0,0,0,0
States,Michigan,2021,24,323,0,0,0,0,0
States,Minnesota,2021,24,767,1,0,0.13,0.13,0
States,Mississippi,2021,24,37,0,0,0,0,0
States,Missouri,2021,24,2089,0,0,0,0,0
States,Montana,2021,24,428,0,0,0,0,0
States,Nebraska,2021,24,79,0,0,0,0,0
States,Nevada,2021,24,X,X,X,X,X,X
States,New Hampshire,2021,24,X,X,X,X,X,X
States,New Jersey,2021,24,X,X,X,X,X,X
States,New Mexico,2021,24,1783,0,0,0,0,0
States,New York,2021,24,2736,0,0,0,0,0
States,North Carolina,2021,24,X,X,X,X,X,X
States,North Dakota,2021,24,X,X,X,X,X,X
States,Ohio,2021,24,857,0,0,0,0,0
States,Oklahoma,2021,24,637,0,0,0,0,0
States,Oregon,2021,24,2527,0,0,0,0,0
States,Pennsylvania,2021,24,441,3,0,0.68,0.68,0
States,Rhode Island,2021,24,X,X,X,X,X,X
States,South Carolina,2021,24,85,0,0,0,0,0
States,South Dakota,2021,24,51,0,0,0,0,0
States,Tennessee,2021,24,21,0,0,0,0,0
States,Texas,2021,24,2166,2,1,0.14,0.09,0.05
States,Utah,2021,24,X,X,X,X,X,X
States,Vermont,2021,24,22,0,0,0,0,0
States,Virginia,2021,24,223,0,0,0,0,0
States,Washington,2021,24,329,0,0,0,0,0
States,West Virginia,2021,24,549,0,0,0,0,0
States,Wisconsin,2021,24,1341,1,8,0.67,0.07,0.6
States,Wyoming,2021,24,X,X,X,X,X,X
States,Puerto Rico,2021,24,0,0,0,0,0,0
States,Virgin Islands,2021,24,X,X,X,X,X,X
States,New York City,2021,24,X,X,X,X,X,X
States,Alabama,2021,25,201,1,0,0.5,0.5,0
States,Alaska,2021,25,X,X,X,X,X,X
States,Arizona,2021,25,195,0,0,0,0,0
States,Arkansas,2021,25,285,0,0,0,0,0
States,California,2021,25,1388,2,0,0.14,0.14,0
States,Colorado,2021,25,468,0,0,0,0,0
States,Connecticut,2021,25,326,0,0,0,0,0
States,Delaware,2021,25,X,X,X,X,X,X
States,District of Columbia,2021,25,X,X,X,X,X,X
States,Florida,2021,25,X,X,X,X,X,X
States,Georgia,2021,25,472,1,1,0.42,0.21,0.21
States,Hawaii,2021,25,200,0,0,0,0,0
States,Idaho,2021,25,X,X,X,X,X,X
States,Illinois,2021,25,112,2,0,1.79,1.79,0
States,Indiana,2021,25,207,0,0,0,0,0
States,Iowa,2021,25,247,0,0,0,0,0
States,Kansas,2021,25,81,0,0,0,0,0
States,Kentucky,2021,25,647,0,0,0,0,0
States,Louisiana,2021,25,175,0,0,0,0,0
States,Maine,2021,25,139,0,0,0,0,0
States,Maryland,2021,25,545,0,0,0,0,0
States,Massachusetts,2021,25,384,0,0,0,0,0
States,Michigan,2021,25,322,0,0,0,0,0
States,Minnesota,2021,25,848,0,0,0,0,0
States,Mississippi,2021,25,32,0,0,0,0,0
States,Missouri,2021,25,1938,1,1,0.1,0.05,0.05
States,Montana,2021,25,431,0,0,0,0,0
States,Nebraska,2021,25,81,0,0,0,0,0
States,Nevada,2021,25,X,X,X,X,X,X
States,New Hampshire,2021,25,X,X,X,X,X,X
States,New Jersey,2021,25,X,X,X,X,X,X
States,New Mexico,2021,25,X,X,X,X,X,X
States,New York,2021,25,2804,1,1,0.07,0.04,0.04
States,North Carolina,2021,25,X,X,X,X,X,X
States,North Dakota,2021,25,X,X,X,X,X,X
States,Ohio,2021,25,808,0,0,0,0,0
States,Oklahoma,2021,25,604,0,0,0,0,0
States,Oregon,2021,25,2497,1,0,0.04,0.04,0
States,Pennsylvania,2021,25,419,0,0,0,0,0
States,Rhode Island,2021,25,X,X,X,X,X,X
States,South Carolina,2021,25,75,0,0,0,0,0
States,South Dakota,2021,25,41,0,0,0,0,0
States,Tennessee,2021,25,11,0,0,0,0,0
States,Texas,2021,25,2324,2,3,0.22,0.09,0.13
States,Utah,2021,25,X,X,X,X,X,X
States,Vermont,2021,25,29,0,0,0,0,0
States,Virginia,2021,25,223,0,0,0,0,0
States,Washington,2021,25,298,0,0,0,0,0
States,West Virginia,2021,25,503,0,0,0,0,0
States,Wisconsin,2021,25,1236,0,10,0.81,0,0.81
States,Wyoming,2021,25,X,X,X,X,X,X
States,Puerto Rico,2021,25,0,0,0,0,0,0
States,Virgin Islands,2021,25,X,X,X,X,X,X
States,New York City,2021,25,X,X,X,X,X,X
States,Alabama,2021,26,187,0,0,0,0,0
States,Alaska,2021,26,X,X,X,X,X,X
States,Arizona,2021,26,227,0,0,0,0,0
States,Arkansas,2021,26,272,0,0,0,0,0
States,California,2021,26,1150,0,0,0,0,0
States,Colorado,2021,26,424,0,0,0,0,0
States,Connecticut,2021,26,276,0,0,0,0,0
States,Delaware,2021,26,X,X,X,X,X,X
States,District of Columbia,2021,26,X,X,X,X,X,X
States,Florida,2021,26,X,X,X,X,X,X
States,Georgia,2021,26,483,1,4,1.04,0.21,0.83
States,Hawaii,2021,26,176,0,0,0,0,0
States,Idaho,2021,26,X,X,X,X,X,X
States,Illinois,2021,26,118,0,0,0,0,0
States,Indiana,2021,26,196,0,0,0,0,0
States,Iowa,2021,26,241,0,0,0,0,0
States,Kansas,2021,26,86,0,0,0,0,0
States,Kentucky,2021,26,475,0,0,0,0,0
States,Louisiana,2021,26,190,0,0,0,0,0
States,Maine,2021,26,111,0,0,0,0,0
States,Maryland,2021,26,441,0,0,0,0,0
States,Massachusetts,2021,26,390,0,0,0,0,0
States,Michigan,2021,26,341,0,0,0,0,0
States,Minnesota,2021,26,900,0,0,0,0,0
States,Mississippi,2021,26,21,0,0,0,0,0
States,Missouri,2021,26,1859,0,0,0,0,0
States,Montana,2021,26,477,0,0,0,0,0
States,Nebraska,2021,26,75,0,0,0,0,0
States,Nevada,2021,26,X,X,X,X,X,X
States,New Hampshire,2021,26,X,X,X,X,X,X
States,New Jersey,2021,26,X,X,X,X,X,X
States,New Mexico,2021,26,1706,0,1,0.06,0,0.06
States,New York,2021,26,2697,0,1,0.04,0,0.04
States,North Carolina,2021,26,X,X,X,X,X,X
States,North Dakota,2021,26,X,X,X,X,X,X
States,Ohio,2021,26,713,0,0,0,0,0
States,Oklahoma,2021,26,571,0,0,0,0,0
States,Oregon,2021,26,1927,0,2,0.1,0,0.1
States,Pennsylvania,2021,26,443,0,0,0,0,0
States,Rhode Island,2021,26,X,X,X,X,X,X
States,South Carolina,2021,26,99,0,0,0,0,0
States,South Dakota,2021,26,37,0,0,0,0,0
States,Tennessee,2021,26,23,0,0,0,0,0
States,Texas,2021,26,2380,1,3,0.17,0.04,0.13
States,Utah,2021,26,X,X,X,X,X,X
States,Vermont,2021,26,42,0,0,0,0,0
States,Virginia,2021,26,204,0,0,0,0,0
States,Washington,2021,26,328,0,0,0,0,0
States,West Virginia,2021,26,418,0,0,0,0,0
States,Wisconsin,2021,26,1276,0,1,0.08,0,0.08
States,Wyoming,2021,26,X,X,X,X,X,X
States,Puerto Rico,2021,26,0,0,0,0,0,0
States,Virgin Islands,2021,26,X,X,X,X,X,X
States,New York City,2021,26,X,X,X,X,X,X
States,Alabama,2021,27,203,0,0,0,0,0
States,Alaska,2021,27,X,X,X,X,X,X
States,Arizona,2021,27,237,0,0,0,0,0
States,Arkansas,2021,27,223,0,0,0,0,0
States,California,2021,27,1384,0,0,0,0,0
States,Colorado,2021,27,448,0,0,0,0,0
States,Connecticut,2021,27,309,0,0,0,0,0
States,Delaware,2021,27,X,X,X,X,X,X
States,District of Columbia,2021,27,X,X,X,X,X,X
States,Florida,2021,27,X,X,X,X,X,X
States,Georgia,2021,27,447,0,1,0.22,0,0.22
States,Hawaii,2021,27,164,0,0,0,0,0
States,Idaho,2021,27,X,X,X,X,X,X
States,Illinois,2021,27,166,0,0,0,0,0
States,Indiana,2021,27,199,0,0,0,0,0
States,Iowa,2021,27,261,0,0,0,0,0
States,Kansas,2021,27,110,0,0,0,0,0
States,Kentucky,2021,27,324,0,0,0,0,0
States,Louisiana,2021,27,171,0,0,0,0,0
States,Maine,2021,27,121,0,0,0,0,0
States,Maryland,2021,27,432,0,0,0,0,0
States,Massachusetts,2021,27,397,0,0,0,0,0
States,Michigan,2021,27,340,0,0,0,0,0
States,Minnesota,2021,27,884,0,0,0,0,0
States,Mississippi,2021,27,13,0,0,0,0,0
States,Missouri,2021,27,3224,0,0,0,0,0
States,Montana,2021,27,526,0,0,0,0,0
States,Nebraska,2021,27,77,0,0,0,0,0
States,Nevada,2021,27,X,X,X,X,X,X
States,New Hampshire,2021,27,X,X,X,X,X,X
States,New Jersey,2021,27,X,X,X,X,X,X
States,New Mexico,2021,27,1835,1,0,0.05,0.05,0
States,New York,2021,27,1953,1,0,0.05,0.05,0
States,North Carolina,2021,27,54,0,0,0,0,0
States,North Dakota,2021,27,X,X,X,X,X,X
States,Ohio,2021,27,845,0,0,0,0,0
States,Oklahoma,2021,27,745,0,1,0.13,0,0.13
States,Oregon,2021,27,2623,0,3,0.11,0,0.11
States,Pennsylvania,2021,27,347,0,0,0,0,0
States,Rhode Island,2021,27,X,X,X,X,X,X
States,South Carolina,2021,27,83,0,0,0,0,0
States,South Dakota,2021,27,54,0,0,0,0,0
States,Tennessee,2021,27,23,0,0,0,0,0
States,Texas,2021,27,2656,1,4,0.19,0.04,0.15
States,Utah,2021,27,X,X,X,X,X,X
States,Vermont,2021,27,45,0,0,0,0,0
States,Virginia,2021,27,219,0,0,0,0,0
States,Washington,2021,27,310,0,0,0,0,0
States,West Virginia,2021,27,556,0,0,0,0,0
States,Wisconsin,2021,27,1287,0,0,0,0,0
States,Wyoming,2021,27,X,X,X,X,X,X
States,Puerto Rico,2021,27,0,0,0,0,0,0
States,Virgin Islands,2021,27,X,X,X,X,X,X
States,New York City,2021,27,X,X,X,X,X,X
States,Alabama,2021,28,218,1,0,0.46,0.46,0
States,Alaska,2021,28,X,X,X,X,X,X
States,Arizona,2021,28,248,0,0,0,0,0
States,Arkansas,2021,28,305,0,0,0,0,0
States,California,2021,28,1609,1,1,0.12,0.06,0.06
States,Colorado,2021,28,576,0,0,0,0,0
States,Connecticut,2021,28,387,0,0,0,0,0
States,Delaware,2021,28,X,X,X,X,X,X
States,District of Columbia,2021,28,X,X,X,X,X,X
States,Florida,2021,28,X,X,X,X,X,X
States,Georgia,2021,28,480,0,1,0.21,0,0.21
States,Hawaii,2021,28,220,0,0,0,0,0
States,Idaho,2021,28,X,X,X,X,X,X
States,Illinois,2021,28,75,0,0,0,0,0
States,Indiana,2021,28,213,0,0,0,0,0
States,Iowa,2021,28,262,0,0,0,0,0
States,Kansas,2021,28,X,X,X,X,X,X
States,Kentucky,2021,28,361,0,0,0,0,0
States,Louisiana,2021,28,186,0,0,0,0,0
States,Maine,2021,28,132,0,0,0,0,0
States,Maryland,2021,28,431,0,0,0,0,0
States,Massachusetts,2021,28,439,1,2,0.68,0.23,0.46
States,Michigan,2021,28,412,2,0,0.49,0.49,0
States,Minnesota,2021,28,791,0,0,0,0,0
States,Mississippi,2021,28,24,0,0,0,0,0
States,Missouri,2021,28,2229,0,0,0,0,0
States,Montana,2021,28,577,1,0,0.17,0.17,0
States,Nebraska,2021,28,50,0,0,0,0,0
States,Nevada,2021,28,X,X,X,X,X,X
States,New Hampshire,2021,28,X,X,X,X,X,X
States,New Jersey,2021,28,X,X,X,X,X,X
States,New Mexico,2021,28,1994,0,1,0.05,0,0.05
States,New York,2021,28,2693,0,0,0,0,0
States,North Carolina,2021,28,105,0,0,0,0,0
States,North Dakota,2021,28,X,X,X,X,X,X
States,Ohio,2021,28,942,0,0,0,0,0
States,Oklahoma,2021,28,700,0,0,0,0,0
States,Oregon,2021,28,2677,1,0,0.04,0.04,0
States,Pennsylvania,2021,28,407,0,1,0.25,0,0.25
States,Rhode Island,2021,28,X,X,X,X,X,X
States,South Carolina,2021,28,92,0,0,0,0,0
States,South Dakota,2021,28,59,0,0,0,0,0
States,Tennessee,2021,28,19,0,0,0,0,0
States,Texas,2021,28,2790,3,9,0.43,0.11,0.32
States,Utah,2021,28,X,X,X,X,X,X
States,Vermont,2021,28,30,0,0,0,0,0
States,Virginia,2021,28,217,0,0,0,0,0
States,Washington,2021,28,447,0,0,0,0,0
States,West Virginia,2021,28,560,0,0,0,0,0
States,Wisconsin,2021,28,1439,0,1,0.07,0,0.07
States,Wyoming,2021,28,X,X,X,X,X,X
States,Puerto Rico,2021,28,0,0,0,0,0,0
States,Virgin Islands,2021,28,X,X,X,X,X,X
States,New York City,2021,28,X,X,X,X,X,X
States,Alabama,2021,29,200,0,0,0,0,0
States,Alaska,2021,29,X,X,X,X,X,X
States,Arizona,2021,29,202,0,0,0,0,0
States,Arkansas,2021,29,338,0,0,0,0,0
States,California,2021,29,1263,0,0,0,0,0
States,Colorado,2021,29,573,0,0,0,0,0
States,Connecticut,2021,29,481,0,1,0.21,0,0.21
States,Delaware,2021,29,X,X,X,X,X,X
States,District of Columbia,2021,29,X,X,X,X,X,X
States,Florida,2021,29,X,X,X,X,X,X
States,Georgia,2021,29,611,1,3,0.65,0.16,0.49
States,Hawaii,2021,29,226,0,0,0,0,0
States,Idaho,2021,29,X,X,X,X,X,X
States,Illinois,2021,29,71,0,0,0,0,0
States,Indiana,2021,29,279,0,0,0,0,0
States,Iowa,2021,29,334,0,0,0,0,0
States,Kansas,2021,29,126,0,0,0,0,0
States,Kentucky,2021,29,345,0,0,0,0,0
States,Louisiana,2021,29,208,0,0,0,0,0
States,Maine,2021,29,120,0,0,0,0,0
States,Maryland,2021,29,455,0,0,0,0,0
States,Massachusetts,2021,29,508,0,0,0,0,0
States,Michigan,2021,29,403,0,0,0,0,0
States,Minnesota,2021,29,883,0,0,0,0,0
States,Mississippi,2021,29,30,0,0,0,0,0
States,Missouri,2021,29,1868,0,0,0,0,0
States,Montana,2021,29,707,0,0,0,0,0
States,Nebraska,2021,29,81,0,0,0,0,0
States,Nevada,2021,29,X,X,X,X,X,X
States,New Hampshire,2021,29,X,X,X,X,X,X
States,New Jersey,2021,29,X,X,X,X,X,X
States,New Mexico,2021,29,2262,0,3,0.13,0,0.13
States,New York,2021,29,3003,0,0,0,0,0
States,North Carolina,2021,29,X,X,X,X,X,X
States,North Dakota,2021,29,X,X,X,X,X,X
States,Ohio,2021,29,918,1,0,0.11,0.11,0
States,Oklahoma,2021,29,739,0,0,0,0,0
States,Oregon,2021,29,2839,0,0,0,0,0
States,Pennsylvania,2021,29,431,1,0,0.23,0.23,0
States,Rhode Island,2021,29,X,X,X,X,X,X
States,South Carolina,2021,29,139,1,0,0.72,0.72,0
States,South Dakota,2021,29,73,0,0,0,0,0
States,Tennessee,2021,29,16,0,0,0,0,0
States,Texas,2021,29,3255,1,5,0.18,0.03,0.15
States,Utah,2021,29,X,X,X,X,X,X
States,Vermont,2021,29,38,0,0,0,0,0
States,Virginia,2021,29,232,0,0,0,0,0
States,Washington,2021,29,413,0,0,0,0,0
States,West Virginia,2021,29,652,0,0,0,0,0
States,Wisconsin,2021,29,1484,0,1,0.07,0,0.07
States,Wyoming,2021,29,X,X,X,X,X,X
States,Puerto Rico,2021,29,0,0,0,0,0,0
States,Virgin Islands,2021,29,X,X,X,X,X,X
States,New York City,2021,29,X,X,X,X,X,X
States,Alabama,2021,30,319,0,1,0.31,0,0.31
States,Alaska,2021,30,X,X,X,X,X,X
States,Arizona,2021,30,363,0,0,0,0,0
States,Arkansas,2021,30,254,0,0,0,0,0
States,California,2021,30,1506,0,0,0,0,0
States,Colorado,2021,30,592,0,0,0,0,0
States,Connecticut,2021,30,498,0,0,0,0,0
States,Delaware,2021,30,X,X,X,X,X,X
States,District of Columbia,2021,30,X,X,X,X,X,X
States,Florida,2021,30,X,X,X,X,X,X
States,Georgia,2021,30,635,1,2,0.47,0.16,0.31
States,Hawaii,2021,30,198,1,0,0.51,0.51,0
States,Idaho,2021,30,X,X,X,X,X,X
States,Illinois,2021,30,88,0,0,0,0,0
States,Indiana,2021,30,265,1,0,0.38,0.38,0
States,Iowa,2021,30,385,0,0,0,0,0
States,Kansas,2021,30,150,0,1,0.67,0,0.67
States,Kentucky,2021,30,412,0,0,0,0,0
States,Louisiana,2021,30,215,0,0,0,0,0
States,Maine,2021,30,134,0,0,0,0,0
States,Maryland,2021,30,511,0,0,0,0,0
States,Massachusetts,2021,30,608,0,0,0,0,0
States,Michigan,2021,30,419,1,0,0.24,0.24,0
States,Minnesota,2021,30,946,0,0,0,0,0
States,Mississippi,2021,30,12,0,0,0,0,0
States,Missouri,2021,30,1140,0,0,0,0,0
States,Montana,2021,30,933,0,0,0,0,0
States,Nebraska,2021,30,113,0,0,0,0,0
States,Nevada,2021,30,X,X,X,X,X,X
States,New Hampshire,2021,30,X,X,X,X,X,X
States,New Jersey,2021,30,X,X,X,X,X,X
States,New Mexico,2021,30,2624,0,0,0,0,0
States,New York,2021,30,3086,0,0,0,0,0
States,North Carolina,2021,30,106,0,1,0.94,0,0.94
States,North Dakota,2021,30,X,X,X,X,X,X
States,Ohio,2021,30,995,0,0,0,0,0
States,Oklahoma,2021,30,735,1,1,0.27,0.14,0.14
States,Oregon,2021,30,3248,0,0,0,0,0
States,Pennsylvania,2021,30,511,0,0,0,0,0
States,Rhode Island,2021,30,X,X,X,X,X,X
States,South Carolina,2021,30,166,0,0,0,0,0
States,South Dakota,2021,30,58,0,0,0,0,0
States,Tennessee,2021,30,26,0,0,0,0,0
States,Texas,2021,30,3488,5,5,0.29,0.14,0.14
States,Utah,2021,30,X,X,X,X,X,X
States,Vermont,2021,30,43,0,0,0,0,0
States,Virginia,2021,30,249,0,0,0,0,0
States,Washington,2021,30,678,0,0,0,0,0
States,West Virginia,2021,30,710,0,0,0,0,0
States,Wisconsin,2021,30,1810,1,0,0.06,0.06,0
States,Wyoming,2021,30,X,X,X,X,X,X
States,Puerto Rico,2021,30,0,0,0,0,0,0
States,Virgin Islands,2021,30,X,X,X,X,X,X
States,New York City,2021,30,X,X,X,X,X,X
States,Alabama,2021,31,98,0,0,0,0,0
States,Alaska,2021,31,X,X,X,X,X,X
States,Arizona,2021,31,390,0,0,0,0,0
States,Arkansas,2021,31,279,0,0,0,0,0
States,California,2021,31,1567,1,1,0.13,0.06,0.06
States,Colorado,2021,31,617,0,0,0,0,0
States,Connecticut,2021,31,485,0,0,0,0,0
States,Delaware,2021,31,X,X,X,X,X,X
States,District of Columbia,2021,31,X,X,X,X,X,X
States,Florida,2021,31,X,X,X,X,X,X
States,Georgia,2021,31,215,0,4,1.86,0,1.86
States,Hawaii,2021,31,314,1,2,0.96,0.32,0.64
States,Idaho,2021,31,X,X,X,X,X,X
States,Illinois,2021,31,168,0,0,0,0,0
States,Indiana,2021,31,327,1,0,0.31,0.31,0
States,Iowa,2021,31,528,0,0,0,0,0
States,Kansas,2021,31,171,0,0,0,0,0
States,Kentucky,2021,31,508,1,0,0.2,0.2,0
States,Louisiana,2021,31,179,0,0,0,0,0
States,Maine,2021,31,117,0,0,0,0,0
States,Maryland,2021,31,368,0,0,0,0,0
States,Massachusetts,2021,31,620,0,0,0,0,0
States,Michigan,2021,31,476,0,0,0,0,0
States,Minnesota,2021,31,1159,0,0,0,0,0
States,Mississippi,2021,31,X,X,X,X,X,X
States,Missouri,2021,31,1053,0,1,0.09,0,0.09
States,Montana,2021,31,1190,0,1,0.08,0,0.08
States,Nebraska,2021,31,140,0,0,0,0,0
States,Nevada,2021,31,X,X,X,X,X,X
States,New Hampshire,2021,31,X,X,X,X,X,X
States,New Jersey,2021,31,X,X,X,X,X,X
States,New Mexico,2021,31,X,X,X,X,X,X
States,New York,2021,31,3353,0,0,0,0,0
States,North Carolina,2021,31,110,0,0,0,0,0
States,North Dakota,2021,31,X,X,X,X,X,X
States,Ohio,2021,31,1183,0,0,0,0,0
States,Oklahoma,2021,31,712,1,1,0.28,0.14,0.14
States,Oregon,2021,31,3560,0,0,0,0,0
States,Pennsylvania,2021,31,452,0,0,0,0,0
States,Rhode Island,2021,31,X,X,X,X,X,X
States,South Carolina,2021,31,178,0,1,0.56,0,0.56
States,South Dakota,2021,31,58,0,0,0,0,0
States,Tennessee,2021,31,23,0,0,0,0,0
States,Texas,2021,31,3706,7,6,0.35,0.19,0.16
States,Utah,2021,31,X,X,X,X,X,X
States,Vermont,2021,31,56,0,0,0,0,0
States,Virginia,2021,31,246,0,0,0,0,0
States,Washington,2021,31,744,0,0,0,0,0
States,West Virginia,2021,31,794,0,0,0,0,0
States,Wisconsin,2021,31,1654,2,0,0.12,0.12,0
States,Wyoming,2021,31,X,X,X,X,X,X
States,Puerto Rico,2021,31,0,0,0,0,0,0
States,Virgin Islands,2021,31,X,X,X,X,X,X
States,New York City,2021,31,X,X,X,X,X,X
States,Alabama,2021,32,238,0,0,0,0,0
States,Alaska,2021,32,X,X,X,X,X,X
States,Arizona,2021,32,420,0,0,0,0,0
States,Arkansas,2021,32,260,0,0,0,0,0
States,California,2021,32,1778,1,0,0.06,0.06,0
States,Colorado,2021,32,717,0,0,0,0,0
States,Connecticut,2021,32,603,0,0,0,0,0
States,Delaware,2021,32,X,X,X,X,X,X
States,District of Columbia,2021,32,X,X,X,X,X,X
States,Florida,2021,32,X,X,X,X,X,X
States,Georgia,2021,32,690,0,3,0.43,0,0.43
States,Hawaii,2021,32,230,0,0,0,0,0
States,Idaho,2021,32,X,X,X,X,X,X
States,Illinois,2021,32,160,0,1,0.63,0,0.63
States,Indiana,2021,32,359,0,0,0,0,0
States,Iowa,2021,32,617,0,0,0,0,0
States,Kansas,2021,32,138,0,0,0,0,0
States,Kentucky,2021,32,504,0,0,0,0,0
States,Louisiana,2021,32,194,0,0,0,0,0
States,Maine,2021,32,184,0,0,0,0,0
States,Maryland,2021,32,447,0,0,0,0,0
States,Massachusetts,2021,32,563,0,0,0,0,0
States,Michigan,2021,32,463,0,0,0,0,0
States,Minnesota,2021,32,1200,0,0,0,0,0
States,Mississippi,2021,32,13,0,0,0,0,0
States,Missouri,2021,32,1006,0,0,0,0,0
States,Montana,2021,32,1457,0,0,0,0,0
States,Nebraska,2021,32,151,0,0,0,0,0
States,Nevada,2021,32,X,X,X,X,X,X
States,New Hampshire,2021,32,X,X,X,X,X,X
States,New Jersey,2021,32,X,X,X,X,X,X
States,New Mexico,2021,32,3224,0,0,0,0,0
States,New York,2021,32,3731,0,0,0,0,0
States,North Carolina,2021,32,111,0,0,0,0,0
States,North Dakota,2021,32,X,X,X,X,X,X
States,Ohio,2021,32,1042,0,0,0,0,0
States,Oklahoma,2021,32,719,0,0,0,0,0
States,Oregon,2021,32,3502,0,0,0,0,0
States,Pennsylvania,2021,32,475,0,0,0,0,0
States,Rhode Island,2021,32,X,X,X,X,X,X
States,South Carolina,2021,32,166,4,0,2.41,2.41,0
States,South Dakota,2021,32,44,0,0,0,0,0
States,Tennessee,2021,32,52,0,0,0,0,0
States,Texas,2021,32,4100,3,7,0.24,0.07,0.17
States,Utah,2021,32,X,X,X,X,X,X
States,Vermont,2021,32,61,0,0,0,0,0
States,Virginia,2021,32,272,0,0,0,0,0
States,Washington,2021,32,784,0,0,0,0,0
States,West Virginia,2021,32,929,0,0,0,0,0
States,Wisconsin,2021,32,2558,0,0,0,0,0
States,Wyoming,2021,32,X,X,X,X,X,X
States,Puerto Rico,2021,32,0,0,0,0,0,0
States,Virgin Islands,2021,32,X,X,X,X,X,X
States,New York City,2021,32,X,X,X,X,X,X
States,Alabama,2021,33,257,0,0,0,0,0
States,Alaska,2021,33,X,X,X,X,X,X
States,Arizona,2021,33,524,0,0,0,0,0
States,Arkansas,2021,33,277,0,0,0,0,0
States,California,2021,33,1666,0,0,0,0,0
